product_id,product_name,brand,category,primary_color,price,mrp,rating,gender,image_url,ajio_url
44278,Murcia Women Black Handpainted Print Handbag,Murcia,Handbags,Black,999,1499,0.0,Women,44278.jpg,
17129,Lino Perros Women Classic Black  Handbag,Lino,Handbags,Black,999,1499,0.0,Women,17129.jpg,
57846,Lino Perros Unisex Beige Sling Bag,Lino,Handbags,Beige,999,1499,0.0,Unisex,57846.jpg,
36505,United Colors of Benetton Women White Handbag,United,Handbags,White,999,1499,0.0,Women,36505.jpg,
20420,Baggit Women Bijli Taj Purple Handbag,Baggit,Handbags,Purple,999,1499,0.0,Women,20420.jpg,
33393,Baggit Women Faltu Taj Brown Handbag,Baggit,Handbags,Brown,999,1499,0.0,Women,33393.jpg,
57261,Murcia Women Brown Handbag,Murcia,Handbags,Brown,999,1499,0.0,Women,57261.jpg,
15660,Belkin Unisex Dash Laptop 16,Belkin,Handbags,,999,1499,0.0,Unisex,15660.jpg,
52622,Mod-acc Women Purple Handbag,Mod-acc,Handbags,Purple,999,1499,0.0,Women,52622.jpg,
16761,Spice Art Women Leatherette  Olive Handbags,Spice,Handbags,Olive,999,1499,0.0,Women,16761.jpg,
25261,Lino Perros Women Canvas Beige Handbag,Lino,Handbags,Beige,999,1499,0.0,Women,25261.jpg,
47351,Baggit Women Black Bag,Baggit,Handbags,Black,999,1499,0.0,Women,47351.jpg,
29741,Kiara Women Leatherette Green Handbag,Kiara,Handbags,Green,999,1499,0.0,Women,29741.jpg,
38444,Baggit Women Green Handbag,Baggit,Handbags,Green,999,1499,0.0,Women,38444.jpg,
42933,French Connection Unisex Blue Bag,French,Handbags,Blue,999,1499,0.0,Unisex,42933.jpg,
47391,Baggit Women Beige Handbag,Baggit,Handbags,Beige,999,1499,0.0,Women,47391.jpg,
49559,Rocia Women Purple Handbag,Rocia,Handbags,Purple,999,1499,0.0,Women,49559.jpg,
42936,French Connection Men Khaki Handbag,French,Handbags,Khaki,999,1499,0.0,Men,42936.jpg,
29729,Kiara Women Leatherette Green Handbag,Kiara,Handbags,Green,999,1499,0.0,Women,29729.jpg,
20399,Baggit Women Possible Taj Brown Handbag,Baggit,Handbags,Brown,999,1499,0.0,Women,20399.jpg,
53914,Kiara Women White Handbag,Kiara,Handbags,White,999,1499,0.0,Women,53914.jpg,
2661,Murcia Women Jute Sling Pink Bag,Murcia,Handbags,Pink,999,1499,0.0,Women,2661.jpg,
1598,Geonaute Women Blue Outdoor Bag,Geonaute,Handbags,Blue,999,1499,0.0,Women,1598.jpg,
20830,Nike Unisex Solid Navy Blue Bag,Nike,Handbags,Blue,999,1499,0.0,Unisex,20830.jpg,
46972,Bulchee Women Purple Handbag,Bulchee,Handbags,Purple,999,1499,0.0,Women,46972.jpg,
8240,Fastrack Women Mustard Sling Bag,Fastrack,Handbags,,999,1499,0.0,Women,8240.jpg,
25150,Lino Perros Women Leatherette Black Handbag,Lino,Handbags,Black,999,1499,0.0,Women,25150.jpg,
10202,Murcia Women Asjke Green Green Handbags,Murcia,Handbags,Green,999,1499,0.0,Women,10202.jpg,
21934,Murcia Women Casual Mustard Handbag,Murcia,Handbags,,999,1499,0.0,Women,21934.jpg,
43571,Puma Purple Kenobi II Tote Bag,Puma,Handbags,Purple,999,1499,0.0,Unisex,43571.jpg,
14812,United Colors of Benetton Women Solid Black Handbags,United,Handbags,Black,999,1499,0.0,Women,14812.jpg,
47889,Murcia Women Brown Handbag,Murcia,Handbags,Brown,999,1499,0.0,Women,47889.jpg,
21484,Kiara Women Grey Shiny Handbag,Kiara,Handbags,Grey,999,1499,0.0,Women,21484.jpg,
21522,Kiara Women Classic Black Handbag,Kiara,Handbags,Black,999,1499,0.0,Women,21522.jpg,
47361,Baggit Women Black Voodoo Gang Handbag,Baggit,Handbags,Black,999,1499,0.0,Women,47361.jpg,
2673,Murcia Women Sleek Black Leatherette Hand Bag,Murcia,Handbags,Black,999,1499,0.0,Women,2673.jpg,
20487,Baggit Women Golmaal Taj Black Handbag,Baggit,Handbags,Black,999,1499,0.0,Women,20487.jpg,
49546,Rocia Women Maroon Handbag,Rocia,Handbags,Maroon,999,1499,0.0,Women,49546.jpg,
50237,Stoln Women Pink Handbag,Stoln,Handbags,Pink,999,1499,0.0,Women,50237.jpg,
43334,Murcia Women Maroon Handbag,Murcia,Handbags,Maroon,999,1499,0.0,Women,43334.jpg,
47139,Be For Bag Women Combo pack Tote Bags,Be,Handbags,,999,1499,0.0,Women,47139.jpg,
58267,Baggit Women Bronze Handbag,Baggit,Handbags,,999,1499,0.0,Women,58267.jpg,
25171,Lino Perros Women Black & Brown Handbag,Lino,Handbags,Black,999,1499,0.0,Women,25171.jpg,
4604,Wildcraft Pink & Grey Printed Tote Bag,Wildcraft,Handbags,Pink,999,1499,0.0,Unisex,4604.jpg,
38422,Baggit Women Brown Peepli Parinacrush Handbag,Baggit,Handbags,Brown,999,1499,0.0,Women,38422.jpg,
21524,Kiara Women Women Handbag,Kiara,Handbags,,999,1499,0.0,Women,21524.jpg,
20393,Baggit Women Grand Hoor Brown Handbag,Baggit,Handbags,Brown,999,1499,0.0,Women,20393.jpg,
36995,Lino Perros Women Red Handbag,Lino,Handbags,Red,999,1499,0.0,Women,36995.jpg,
27061,Yelloe Pink Laptop Pocket Handbag,Yelloe,Handbags,Pink,999,1499,0.0,Unisex,27061.jpg,
25276,Lino Perros Women Leatherite Red Handbag,Lino,Handbags,Red,999,1499,0.0,Women,25276.jpg,
20459,Baggit Women Libra Jhuti Purple Handbag,Baggit,Handbags,Purple,999,1499,0.0,Women,20459.jpg,
27038,Yelloe Beige Easy To Handle Handbag,Yelloe,Handbags,Beige,999,1499,0.0,Unisex,27038.jpg,
34885,Envirosax Women Multi Coloured Bag,Envirosax,Handbags,Red,999,1499,0.0,Women,34885.jpg,
27743,Murcia Women Black Sling bag,Murcia,Handbags,Black,999,1499,0.0,Women,27743.jpg,
29738,Kiara Women Teal Handbag,Kiara,Handbags,Teal,999,1499,0.0,Women,29738.jpg,
27737,Murcia Women Red Handbag,Murcia,Handbags,Red,999,1499,0.0,Women,27737.jpg,
38446,Baggit Women Beige Handbag,Baggit,Handbags,Beige,999,1499,0.0,Women,38446.jpg,
58277,Baggit Women Beige Libra Jhuti Sling Bag,Baggit,Handbags,Beige,999,1499,0.0,Women,58277.jpg,
58184,Rocky S Women Beige Handbag,Rocky,Handbags,Beige,999,1499,0.0,Women,58184.jpg,
37418,Murcia Women Multi Handbag,Murcia,Handbags,,999,1499,0.0,Women,37418.jpg,
44244,Hidekraft Women Black Handbag,Hidekraft,Handbags,Black,999,1499,0.0,Women,44244.jpg,
54829,Ivory Tag Women Brown Sling Bag,Ivory,Handbags,Brown,999,1499,0.0,Women,54829.jpg,
15296,ADIDAS Originals Unisex Spo Shoulderbag Black,ADIDAS,Handbags,Black,999,1499,0.0,Unisex,15296.jpg,
58928,Ivory Tag Olive Dip Sling Bag,Ivory,Handbags,Olive,999,1499,0.0,Unisex,58928.jpg,
28442,Kiara Women Blue Handbag,Kiara,Handbags,Blue,999,1499,0.0,Women,28442.jpg,
24789,Lino Perros Women Leatherite Brown Bag,Lino,Handbags,Brown,999,1499,0.0,Women,24789.jpg,
42860,French Connection Women Cream Handbag,French,Handbags,,999,1499,0.0,Women,42860.jpg,
27690,Murcia Women Black Handbag,Murcia,Handbags,Black,999,1499,0.0,Women,27690.jpg,
34559,Puma Women Pink Fitness Small Handbag,Puma,Handbags,Pink,999,1499,0.0,Women,34559.jpg,
53679,Kiara Women Pink Handbag,Kiara,Handbags,Pink,999,1499,0.0,Women,53679.jpg,
54017,Kiara Women Grey Handbag,Kiara,Handbags,Grey,999,1499,0.0,Women,54017.jpg,
15436,Hidekraft Women Leather Maroon Handbags,Hidekraft,Handbags,Maroon,999,1499,0.0,Women,15436.jpg,
18793,Peter England Unisex Casual Beige Bag,Peter,Handbags,Beige,999,1499,0.0,Unisex,18793.jpg,
47138,Be For Bag Women Combo pack Tote Bags,Be,Handbags,,999,1499,0.0,Women,47138.jpg,
38462,Baggit Women Blue Tinki Tower Sling Bag,Baggit,Handbags,Blue,999,1499,0.0,Women,38462.jpg,
37070,Lino Perros Women Brown Handbag,Lino,Handbags,Brown,999,1499,0.0,Women,37070.jpg,
53941,Kiara Women Grey Handbag,Kiara,Handbags,Grey,999,1499,0.0,Women,53941.jpg,
12440,Timberland Unisex Casual Black Skull Caps,Timberland,Hat,Black,999,1499,0.0,Unisex,12440.jpg,
17641,Puma Unisex Cat White Headband,Puma,Headband,White,999,1499,0.0,Unisex,17641.jpg,
22502,Catwalk  Women Blue Casual Flats,Catwalk,Heels,Blue,999,1499,0.0,Women,22502.jpg,
39591,Catwalk Women Blue Wedges,Catwalk,Heels,Blue,999,1499,0.0,Women,39591.jpg,
32841,Grendha Women Jola Cigana Gold Flats,Grendha,Heels,Gold,999,1499,0.0,Women,32841.jpg,
45362,Cobblerz Women Olive Green Sandals,Cobblerz,Heels,Green,999,1499,0.0,Women,45362.jpg,
54142,Rocia Women Beige Sandals,Rocia,Heels,Beige,999,1499,0.0,Women,54142.jpg,
56961,HM Women Black Flats,HM,Heels,Black,999,1499,0.0,Women,56961.jpg,
45375,Cobblerz Women Grey Sandals,Cobblerz,Heels,Grey,999,1499,0.0,Women,45375.jpg,
33110,Catwalk Women Black Peep Toes,Catwalk,Heels,Black,999,1499,0.0,Women,33110.jpg,
49622,Catwalk Women Black Flats,Catwalk,Heels,Black,999,1499,0.0,Women,49622.jpg,
20275,Catwalk Women Casual Multi Flats,Catwalk,Heels,,999,1499,0.0,Women,20275.jpg,
55644,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,55644.jpg,
41673,Catwalk Women Gold Heels,Catwalk,Heels,Gold,999,1499,0.0,Women,41673.jpg,
45343,Cobblerz Women Multicoloured Sandals,Cobblerz,Heels,Red,999,1499,0.0,Women,45343.jpg,
47637,Carlton London Women Yellow Peep Toes,Carlton,Heels,Yellow,999,1499,0.0,Women,47637.jpg,
45331,Cobblerz Women Blue Heels,Cobblerz,Heels,Blue,999,1499,0.0,Women,45331.jpg,
47455,Tiptopp Women Purple Flip-Flops,Tiptopp,Heels,Purple,999,1499,0.0,Women,47455.jpg,
2900,Catwalk Women Wedding Collection Silver Heels,Catwalk,Heels,,999,1499,0.0,Women,2900.jpg,
49618,Catwalk Women Bronze Heels,Catwalk,Heels,,999,1499,0.0,Women,49618.jpg,
14362,Catwalk Women Casual Beige Flats,Catwalk,Heels,Beige,999,1499,0.0,Women,14362.jpg,
3137,Catwalk Women Ethnic Leather Flat Brown Flats,Catwalk,Heels,Brown,999,1499,0.0,Women,3137.jpg,
34075,Clarks Women Henderson Toy Bone Leather White Flats,Clarks,Heels,White,999,1499,0.0,Women,34075.jpg,
22295,Inc. 5 Women Casual Black Flats,Inc.,Heels,Black,999,1499,0.0,Women,22295.jpg,
27079,Catwalk Women Black Flats,Catwalk,Heels,Black,999,1499,0.0,Women,27079.jpg,
2874,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,2874.jpg,
56995,HM Women Purple Wedges,HM,Heels,Purple,999,1499,0.0,Women,56995.jpg,
22306,Inc. 5 Women Casual Brown Flats,Inc.,Heels,Brown,999,1499,0.0,Women,22306.jpg,
56882,HM Women Red Heels,HM,Heels,Red,999,1499,0.0,Women,56882.jpg,
41669,Catwalk Women Silver Heels,Catwalk,Heels,,999,1499,0.0,Women,41669.jpg,
20757,Carlton London  Women Casual Brown Wedges,Carlton,Heels,Brown,999,1499,0.0,Women,20757.jpg,
41712,Catwalk Women Teal Wedges,Catwalk,Heels,Teal,999,1499,0.0,Women,41712.jpg,
33105,Catwalk Women Black Flats,Catwalk,Heels,Black,999,1499,0.0,Women,33105.jpg,
43945,Catwalk Women Brown Heels,Catwalk,Heels,Brown,999,1499,0.0,Women,43945.jpg,
39715,Catwalk Women Brown Wedges,Catwalk,Heels,Brown,999,1499,0.0,Women,39715.jpg,
49596,Catwalk Women Gold Heels,Catwalk,Heels,Gold,999,1499,0.0,Women,49596.jpg,
45355,Cobblerz Women Beige Sandals,Cobblerz,Heels,Beige,999,1499,0.0,Women,45355.jpg,
14478,Enroute Women Casual Red Flats,Enroute,Heels,Red,999,1499,0.0,Women,14478.jpg,
19020,Catwalk Women Gold Strap Heels,Catwalk,Heels,Gold,999,1499,0.0,Women,19020.jpg,
18555,Catwalk Women Casual Brown Flats,Catwalk,Heels,Brown,999,1499,0.0,Women,18555.jpg,
56958,HM Women Blue Flats,HM,Heels,Blue,999,1499,0.0,Women,56958.jpg,
59028,Carlton London Women Plum Heels,Carlton,Heels,,999,1499,0.0,Women,59028.jpg,
46607,Catwalk Women Silver Heels,Catwalk,Heels,,999,1499,0.0,Women,46607.jpg,
43949,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,43949.jpg,
14354,Catwalk Women Casual Brown Flats,Catwalk,Heels,Brown,999,1499,0.0,Women,14354.jpg,
39584,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,39584.jpg,
45371,Cobblerz Women Taupe Brown Sandals,Cobblerz,Heels,Brown,999,1499,0.0,Women,45371.jpg,
47613,Portia Women Brown Heels,Portia,Heels,Brown,999,1499,0.0,Women,47613.jpg,
54109,Rocia Women Beige Flats,Rocia,Heels,Beige,999,1499,0.0,Women,54109.jpg,
20754,Carlton London Women Black Heels,Carlton,Heels,Black,999,1499,0.0,Women,20754.jpg,
55632,Catwalk Women Black Flats,Catwalk,Heels,Black,999,1499,0.0,Women,55632.jpg,
22307,Inc. 5 Women Casual Beige Flats,Inc.,Heels,Beige,999,1499,0.0,Women,22307.jpg,
14440,Enroute Women Casual White Flats,Enroute,Heels,White,999,1499,0.0,Women,14440.jpg,
49599,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,49599.jpg,
15564,Catwalk Women Casual Blue Flats,Catwalk,Heels,Blue,999,1499,0.0,Women,15564.jpg,
21047,Clarks Women Santa Cruz White Flats,Clarks,Heels,White,999,1499,0.0,Women,21047.jpg,
56920,HM Women Black Sandals,HM,Heels,Black,999,1499,0.0,Women,56920.jpg,
33518,Cobblerz Women Blue Peep Toes,Cobblerz,Heels,Blue,999,1499,0.0,Women,33518.jpg,
39569,Catwalk Women Black Flats,Catwalk,Heels,Black,999,1499,0.0,Women,39569.jpg,
43933,Catwalk Women Black Heels,Catwalk,Heels,Black,999,1499,0.0,Women,43933.jpg,
56933,HM Women Purple Flats,HM,Heels,Purple,999,1499,0.0,Women,56933.jpg,
56582,Streetwear Crystal Shine Bronze Face Brightener Loose Powder,Streetwear,Highlighter and Blush,,999,1499,0.0,Unisex,56582.jpg,
56126,Colorbar Touch And Blushe Tint of Pink Blusher 001,Colorbar,Highlighter and Blush,Pink,999,1499,0.0,Unisex,56126.jpg,
50519,Chromozome Men Charcoal Melange Innerwear Vest,Chromozome,Innerwear Vests,,999,1499,0.0,Men,50519.jpg,
25371,Levis Men Maroon Innerwear Vest,Levis,Innerwear Vests,Maroon,999,1499,0.0,Men,25371.jpg,
37533,Madagascar3 Boys Yellow Innerwear Vest,Madagascar3,Innerwear Vests,Yellow,999,1499,0.0,Men,37533.jpg,
15825,Facit Men Sportz Red Innerwear Vest,Facit,Innerwear Vests,Red,999,1499,0.0,Men,15825.jpg,
15750,Facit Men Fitness Ves Navy Blue Innerwear Vests,Facit,Innerwear Vests,Blue,999,1499,0.0,Men,15750.jpg,
37587,Madagascar3 Girls Green Innerwear Vest,Madagascar3,Innerwear Vests,Green,999,1499,0.0,Women,37587.jpg,
13572,Hanes Men Racer Back Red Innerwear Vests,Hanes,Innerwear Vests,Red,999,1499,0.0,Men,13572.jpg,
49976,Hanes Men Red Innerwear Vest,Hanes,Innerwear Vests,Red,999,1499,0.0,Men,49976.jpg,
17878,Levis Men Comfort Style Maroon Innerwear Vest,Levis,Innerwear Vests,Maroon,999,1499,0.0,Men,17878.jpg,
28487,Urban Yoga Men Printed Grey Innerwear T-shirt,Urban,Innerwear Vests,Grey,999,1499,0.0,Men,28487.jpg,
45824,Senorita Women Blue Flats,Senorita,Ipad,Blue,999,1499,0.0,Women,45824.jpg,
59130,Just Natural Men Black Jacket,Just,Jackets,Black,999,1499,0.0,Men,59130.jpg,
7686,Puma Men Alonso Track Red Ferrari Jacket,Puma,Jackets,Red,999,1499,0.0,Men,7686.jpg,
6478,ADIDAS Men Top Grey Jacket,ADIDAS,Jackets,Grey,999,1499,0.0,Men,6478.jpg,
36208,Gini Jony Boys Black Jacket,Gini,Jackets,Black,999,1499,0.0,Men,36208.jpg,
17629,ADIDAS Men Solid Blue Jacket,ADIDAS,Jackets,Blue,999,1499,0.0,Men,17629.jpg,
8478,Forever New Women Vintage Blue Jackets,Forever,Jackets,Blue,999,1499,0.0,Women,8478.jpg,
19012,ADIDAS Originals Women Supergirl TT Pink Jacket,ADIDAS,Jackets,Pink,999,1499,0.0,Women,19012.jpg,
13835,Nike Men Solid Black Jackets,Nike,Jackets,Black,999,1499,0.0,Men,13835.jpg,
1622,Reebok Navy Knit Rib Jacket,Reebok,Jackets,Navy,999,1499,0.0,Unisex,1622.jpg,
46121,Wildcraft Women Black Jacket,Wildcraft,Jackets,Black,999,1499,0.0,Women,46121.jpg,
15014,ADIDAS Men Solid Black Jackets,ADIDAS,Jackets,Black,999,1499,0.0,Men,15014.jpg,
7187,Jealous 21 Women Supper Zipped Ankle Black Jeans,Jealous,Jeans,Black,999,1499,0.0,Women,7187.jpg,
27025,Jealous 21 Women Pink Jeans,Jealous,Jeans,Pink,999,1499,0.0,Women,27025.jpg,
11282,Wrangler Men Blue Texas Jeans,Wrangler,Jeans,Blue,999,1499,0.0,Men,11282.jpg,
23401,Spykar Women Jeans,Spykar,Jeans,,999,1499,0.0,Women,23401.jpg,
9187,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans,Spykar,Jeans,Blue,999,1499,0.0,Men,9187.jpg,
40364,Tokyo Talkies Women Navy Jeans,Tokyo,Jeans,Navy,999,1499,0.0,Women,40364.jpg,
48386,French Connection Men Black Jeans,French,Jeans,Black,999,1499,0.0,Men,48386.jpg,
57075,Elle Blue Jeans,Elle,Jeans,Blue,999,1499,0.0,Unisex,57075.jpg,
52235,Pepe Jeans Men Dark Blue Jeans,Pepe,Jeans,Blue,999,1499,0.0,Men,52235.jpg,
37197,United Colors of Benetton Women Navy Blue Jeans,United,Jeans,Blue,999,1499,0.0,Women,37197.jpg,
11520,United Colors of Benetton Women Denim Black Jeans,United,Jeans,Black,999,1499,0.0,Women,11520.jpg,
18487,Puma Men Washed Blue Jeans,Puma,Jeans,Blue,999,1499,0.0,Men,18487.jpg,
51596,Wrangler Women Black Molly Jeans,Wrangler,Jeans,Black,999,1499,0.0,Women,51596.jpg,
7179,Jealous 21 Women Blue Jegging,Jealous,Jeans,Blue,999,1499,0.0,Women,7179.jpg,
48383,French Connection Men Black Jeans,French,Jeans,Black,999,1499,0.0,Men,48383.jpg,
51503,Denizen Women Blue Jeans,Denizen,Jeans,Blue,999,1499,0.0,Women,51503.jpg,
44579,Lee Men Blue Pent Jeans,Lee,Jeans,Blue,999,1499,0.0,Men,44579.jpg,
9901,Spykar Men Actif Low Waist Narrow Fit Blue Jeans,Spykar,Jeans,Blue,999,1499,0.0,Men,9901.jpg,
33283,Gini and Jony Boys Black Jeans,Gini,Jeans,Black,999,1499,0.0,Men,33283.jpg,
41346,Wrangler Men Navy Blue Texas Jeans,Wrangler,Jeans,Blue,999,1499,0.0,Men,41346.jpg,
28822,Denizen Men Blue Jeans,Denizen,Jeans,Blue,999,1499,0.0,Men,28822.jpg,
23453,Deni Yo Men Black Washed Slim Fit Jeans,Deni,Jeans,Black,999,1499,0.0,Men,23453.jpg,
23665,Spykar Men Blue Washed Jeans,Spykar,Jeans,Blue,999,1499,0.0,Men,23665.jpg,
27019,Jealous 21 Women Washed Light Blue Jeans,Jealous,Jeans,Blue,999,1499,0.0,Women,27019.jpg,
5768,Jealous 21 Women Dark Blue Jeggning,Jealous,Jeans,Blue,999,1499,0.0,Women,5768.jpg,
11353,Lee Men Sanskrit Blue Rodeo Fit Jeans,Lee,Jeans,Blue,999,1499,0.0,Men,11353.jpg,
18185,Deni Yo Men Washed Blue Slim Fit Jeans,Deni,Jeans,Blue,999,1499,0.0,Men,18185.jpg,
26988,Jealous 21 Women Blue Jeggings,Jealous,Jeggings,Blue,999,1499,0.0,Women,26988.jpg,
42614,Estelle Women Earrings & Pendant Set,Estelle,Jewellery Set,,999,1499,0.0,Women,42614.jpg,
46042,Estelle Women Gold Jewellery Set,Estelle,Jewellery Set,Gold,999,1499,0.0,Women,46042.jpg,
39720,Arrow Woman Olive Jumpsuit,Arrow,Jumpsuit,Olive,999,1499,0.0,Unisex,39720.jpg,
55399,Revlon Grow Luscious Emerald Lash Liner,Revlon,Kajal and Eyeliner,,999,1499,0.0,Unisex,55399.jpg,
56160,Colorbar I-Glide Jaded Eye Pencil 03,Colorbar,Kajal and Eyeliner,,999,1499,0.0,Unisex,56160.jpg,
55253,Lakme Glide On Aqua Marine Eye Color,Lakme,Kajal and Eyeliner,,999,1499,0.0,Unisex,55253.jpg,
56600,Streetwear Stay On Liquid Eye Liner,Streetwear,Kajal and Eyeliner,,999,1499,0.0,Unisex,56600.jpg,
42066,American Tourister Unisex Black Key Case,American,Key chain,Black,999,1499,0.0,Unisex,42066.jpg,
24796,Vishudh Women Red & Yellow Churidar Kurta with Dupatta,Vishudh,Kurta Sets,Red,999,1499,0.0,Women,24796.jpg,
28989,Biba Outlet Women Blue & Green Printed Churidar Kurta with Dupatta,Biba,Kurta Sets,Blue,999,1499,0.0,Women,28989.jpg,
21911,Biba Women Pink & Brown Printed Churidar Kurta with Dupatta,Biba,Kurta Sets,Pink,999,1499,0.0,Women,21911.jpg,
28985,Biba Outlet Women White & Green Printed Churidar Kurta with Dupatta,Biba,Kurta Sets,White,999,1499,0.0,Women,28985.jpg,
36832,Vishudh Women Green White & Green Kurta,Vishudh,Kurtas,White,999,1499,0.0,Women,36832.jpg,
58658,ALayna Women Green Kurta,ALayna,Kurtas,Green,999,1499,0.0,Women,58658.jpg,
12789,Mother Earth Women Sajiya Collt White Kurtas,Mother,Kurtas,White,999,1499,0.0,Women,12789.jpg,
22031,Vishudh Women Printed Blue Kurta,Vishudh,Kurtas,Blue,999,1499,0.0,Women,22031.jpg,
39452,Diva Women Printed Blue Kurta,Diva,Kurtas,Blue,999,1499,0.0,Women,39452.jpg,
12089,W Women Brown Printed Kurta,W,Kurtas,Brown,999,1499,0.0,Women,12089.jpg,
52100,Myntra Women Red Printed Kurta,Myntra,Kurtas,Red,999,1499,0.0,Women,52100.jpg,
59369,Vishudh Women Black & White Kurta,Vishudh,Kurtas,Black,999,1499,0.0,Women,59369.jpg,
31698,Folklore Women Printed Pink Kurta,Folklore,Kurtas,Pink,999,1499,0.0,Women,31698.jpg,
58645,ALayna Women Printed White Kurta,ALayna,Kurtas,White,999,1499,0.0,Women,58645.jpg,
22052,Vishudh Women Printed Maroon Kurta,Vishudh,Kurtas,Maroon,999,1499,0.0,Women,22052.jpg,
11616,W Women Solid Green Kurtas,W,Kurtas,Green,999,1499,0.0,Women,11616.jpg,
58666,ALayna Women Navy Blue Kurta,ALayna,Kurtas,Blue,999,1499,0.0,Women,58666.jpg,
39173,Aneri Women Red Kurta,Aneri,Kurtas,Red,999,1499,0.0,Women,39173.jpg,
24533,Mother Earth Women Pink Printed Kurta,Mother,Kurtas,Pink,999,1499,0.0,Women,24533.jpg,
18274,Aneri Women Niti Purple Kurta,Aneri,Kurtas,Purple,999,1499,0.0,Women,18274.jpg,
28965,BIBA Women Ethnic White Kurta,BIBA,Kurtas,White,999,1499,0.0,Women,28965.jpg,
11564,W Women Printed Purple  Kurtas,W,Kurtas,Purple,999,1499,0.0,Women,11564.jpg,
39166,Aneri Women Black & White Printed Kurta,Aneri,Kurtas,Black,999,1499,0.0,Women,39166.jpg,
18273,Aneri Women Niti Blue Kurta,Aneri,Kurtas,Blue,999,1499,0.0,Women,18273.jpg,
21926,BIBA Women Printed Blue Kurta,BIBA,Kurtas,Blue,999,1499,0.0,Women,21926.jpg,
12061,W Women Printed White Kurtas,W,Kurtas,White,999,1499,0.0,Women,12061.jpg,
11613,W Women Solid Teal Blue Kurtas,W,Kurtas,Blue,999,1499,0.0,Women,11613.jpg,
40634,Span Women Red Kurta,Span,Kurtas,Red,999,1499,0.0,Women,40634.jpg,
24380,Folklore Women Purple Printed Kurta,Folklore,Kurtas,Purple,999,1499,0.0,Women,24380.jpg,
22779,BIBA Women Printed Orange Kurta,BIBA,Kurtas,Orange,999,1499,0.0,Women,22779.jpg,
22016,BIBA Women Sequin Black Kurta,BIBA,Kurtas,Black,999,1499,0.0,Women,22016.jpg,
28717,W Women Printed Purple Kurta,W,Kurtas,Purple,999,1499,0.0,Women,28717.jpg,
11626,W Women Printed Purple Kurtas,W,Kurtas,Purple,999,1499,0.0,Women,11626.jpg,
59382,Vishudh Women Blue Printed Kurta,Vishudh,Kurtas,Blue,999,1499,0.0,Women,59382.jpg,
42424,Aurelia Women Blue Kurta,Aurelia,Kurtas,Blue,999,1499,0.0,Women,42424.jpg,
27289,Mother Earth Women Striped Grey Kurta,Mother,Kurtas,Grey,999,1499,0.0,Women,27289.jpg,
42681,Alma Women Blue Kurta,Alma,Kurtas,Blue,999,1499,0.0,Women,42681.jpg,
11807,Vishudh Women Cotton Silk Blue Kurtas,Vishudh,Kurtas,Blue,999,1499,0.0,Women,11807.jpg,
19087,W Women Gathered Design Off White Kurta,W,Kurtas,White,999,1499,0.0,Women,19087.jpg,
39151,Aneri Women Green & Brown Printed Kurta,Aneri,Kurtas,Green,999,1499,0.0,Women,39151.jpg,
32232,Fabindia Women Printed Blue Kurta,Fabindia,Kurtas,Blue,999,1499,0.0,Women,32232.jpg,
59362,Vishudh Women White Printed Kurta,Vishudh,Kurtas,White,999,1499,0.0,Women,59362.jpg,
31308,W Women Black Kurta,W,Kurtas,Black,999,1499,0.0,Women,31308.jpg,
23230,Aneri Women Blue Checks Kurta,Aneri,Kurtas,Blue,999,1499,0.0,Women,23230.jpg,
28727,W Women Printed Cream Kurta,W,Kurtas,,999,1499,0.0,Women,28727.jpg,
22063,Vishudh Women Printed White and Navy Blue Kurta,Vishudh,Kurtas,White,999,1499,0.0,Women,22063.jpg,
24151,Aurelia Women Black Printed Kurta,Aurelia,Kurtas,Black,999,1499,0.0,Women,24151.jpg,
42533,Mother Earth Women Blue Printed Kurta,Mother,Kurtas,Blue,999,1499,0.0,Women,42533.jpg,
32228,Fabindia Women Printed Mustard Kurta,Fabindia,Kurtas,,999,1499,0.0,Women,32228.jpg,
12080,W Women Printed Yellow Kurtas,W,Kurtas,Yellow,999,1499,0.0,Women,12080.jpg,
59918,Diva Women Multi Coloured Kurta,Diva,Kurtas,Red,999,1499,0.0,Women,59918.jpg,
43269,Aneri Women Pink Kurta,Aneri,Kurtas,Pink,999,1499,0.0,Women,43269.jpg,
39183,Aneri Women Multi Coloured Kurta,Aneri,Kurtas,Red,999,1499,0.0,Women,39183.jpg,
53427,Alma Women White Printed Kurta,Alma,Kurtas,White,999,1499,0.0,Women,53427.jpg,
21885,BIBA Women Printed Green Kurta,BIBA,Kurtas,Green,999,1499,0.0,Women,21885.jpg,
11606,W Women Solid Grey Kurtas,W,Kurtas,Grey,999,1499,0.0,Women,11606.jpg,
36830,Vishudh Women Purple Kurta,Vishudh,Kurtas,Purple,999,1499,0.0,Women,36830.jpg,
18254,Aneri Women Protima Green Kurta,Aneri,Kurtas,Green,999,1499,0.0,Women,18254.jpg,
